fecha,dia,enviados_totales,cobrados_totales,vendidos_totales,devueltos_totales,suscripciones_totales,tiendas_conveniencia,tiendas_barrio,sectoristas,titulo,,,,,,,,,,,,
1/16/23,Monday,94741,92150,82958,9090,852,1012,1655,91222,UN MILLÃ“N DE ESTUDIANTES VUELVEN AL COLEGIO. ALUMNOS DEL SECTOR PRIVADO EMPIEZAN HOY LAS CLASES PRESENCIALES EN AL MENOS 4 MIL 7,,,,,,,,,,,,
1/17/23,Tuesday,87330,84758,74563,10099,852,966,1664,83848,117 TEMBLORES AL DÃA. ENJAMBRE SÃSMICO AFECTA A COMUNIDADES DE JUTIAPA DESDE EL DOMINGO. LA MAYORÃA TEME QUE SUS CASAS SE TERMIN,,,,,,,,,,,,
1/18/23,Wednesday,86948,84369,73321,10397,853,968,1665,83462,"16 MUJERES VAN ASESINADAS EN EL 2023. COMENZANDO EL AÃ‘O, SIGUEN LOS HECHOS DE VIOLENCIA. UNO DE LOS ÃšLTIMOS CASOS ES EL DE UNA M",,,,,,,,,,,,
1/19/23,Thursday,87285,84776,75098,9412,853,1009,1661,83762,"INCAUTAN LANZACOHETES Y ARSENAL PESADO AL NARCO. ARMAS DE ALTO PODER, ASÃ COMO DROGAS Y DINERO FUERON DECOMISADOS A LA ORGANIZAC",,,,,,,,,,,,
1/20/23,Friday,85617,80115,72432,7177,845,972,1662,82138,"CAE VIOLADOR DE NIÃ‘O. ABUSA DE MENOR APROVECHANDO LA AMISTAD QUE TENÃA CON EL HERMANO, TAMBIÃ‰N LE ENCUENTRAN MATERIAL PORNOGRÃFI",,,,,,,,,,,,
1/21/23,Saturday,84969,82920,74922,7811,845,974,1515,81635,SE SALVA DE MORIR QUEMADO. PILOTO ESTUVO A PUNTO DE ARDER ENTRE LAS LLAMAS QUE CONSUMIERON SU TRÃILER EN LA RUTA AL PACÃFICO,,,,,,,,,,,,
1/22/23,Sunday,87645,85648,77286,8158,842,977,1330,84496,EXPLOTA GUERRA EN SANTA CATARINA IXTAHUACAN Y NAHUALA. CONFLICTO SE AGUDIZA Y AFECTA A VARIAS FAMILIAS. HAN INCENDIADO 5 CASAS Y,,,,,,,,,,,,
1/23/23,Monday,92072,89577,81380,8048,841,1015,1660,88556,LE QUITAN LA CABEZA. EN UN ENFRENTAMIENTO EN EL CENTRO PREVENTIVO DE LA ZONA 18 DECAPITARON A ALIAS â€œDANGERâ€ Y â€œCHAPARROâ€. SINDI,,,,,,,,,,,,
1/24/23,Tuesday,84995,82261,75718,6517,846,969,1656,81524,"MUERE ALVARO COLOM. EXPRESIDENTE DE GUATEMALA (2008-2012) FALLECE EN SU CASA, A CAUSA DE QUEBRANTOS DE SALUD",,,,,,,,,,,,
1/25/23,Wednesday,93632,88937,77856,10597,3019,971,1656,87986,"25 AÃ‘OS SIRVIENDO A NUESTROS LECTORES. Producimos contenidos que informan, educan y entretienen. Â¡muchas gracias por tu preferen",,,,,,,,,,,,
1/26/23,Thursday,87421,84924,75117,9600,842,1012,1667,83900,"SIMULAN ASALTO Y ROBAN Q.5 MILLONES. cuatro empleados de una empresa de valores, como en las pelÃ­culas, actuaron un robo y se ll",,,,,,,,,,,,
1/27/23,Friday,86579,81091,73186,7805,842,972,1654,83111,,,,,,,,,,,,,
1/28/23,Saturday,86124,84065,79067,4998,842,973,1514,82795,"TERROR EN CENTRA SUR. USUARIOS SUFREN PÃNICO EN MEDIO DE BALAS, POR ENFRENTAMIENTO ENTRE AGENTES DE SEGURIDAD QUE SE OPONEN A UN",,,,,,,,,,,,
1/29/23,Sunday,87848,85830,77683,7995,842,977,1327,84702,NOCHE DE TERROR. ASESINAN A CUATRO JÃ“VENES FRENTE A TIENDA. PNC INVESTIGA SI FUE POR RIVALIDAD ENTRE PANDILLAS,,,,,,,,,,,,
1/30/23,Monday,93068,90551,83712,6839,842,1014,1659,89553,12 MUERTOS Y 16 HERIDOS EN ACCIDENTES. ENTRE LA NOCHE DEL SÃBADO Y MEDIODÃA DE AYER OCURRIERON AL MENOS 17 HECHOS DE TRÃNSITO P,,,,,,,,,,,,
1/31/23,Tuesday,85384,82870,79381,3489,842,968,1659,81915,EXPLOSION ARREBATA 7 VIDAS. MIEMBROS DE UNA FAMILIA 7 VIDAS PERECEN CALCINADOS,,,,,,,,,,,,
2/1/23,Wednesday,85589,83044,63498,18729,838,970,1669,82112,Â¡CUIDADO! ACTUALIZAR DATOS ROBOS Y ESTAFAS POR PROTEGE TU INFORMACIÃ“N Y VERIFICA ANTES DE RESPONDER MENSAJES DE SUPUESTAS AGENCI,,,,,,,,,,,,
2/2/23,Thursday,85770,83245,75998,7085,838,1011,1671,82250,NIÃ‘A MATA A SU BEBÃ‰. Hallan restos de reciÃ©n nacido en una fosa sÃ©ptica,,,,,,,,,,,,
2/3/23,Friday,85507,79930,71479,8296,840,971,1673,82023,"AMIGA ESCUCHA ASESINATO. Mujer e mbarazada realiza lla mada a una su conocida, quien solo oye gritos, y ayer fue localizada sin",,,,,,,,,,,,
2/4/23,Saturday,84722,82379,73753,7958,840,973,1537,81372,"PELEA DE TRANSITO LE CUESTA LA VIDA. ASESINOS CAUSAN DISCUSIÃ“N PARA INTENTAR ROBARLE LA MOTO, Y LO MATAN AL SALIR HUYENDO",,,,,,,,,,,,
2/5/23,Sunday,86227,84209,77903,6164,840,977,1340,83070,CUMPLIERON SU PEREGRINACIÃ“N. HOY RETORNAN A SUS HOGARES MÃS DE 30 MIL MOTORISTAS QUE VIAJARON CON LA PROMESA DE FE AL CRISTO NEG,,,,,,,,,,,,
2/6/23,Monday,90776,88251,80747,7302,840,1014,1682,87240,,,,,,,,,,,,,
2/7/23,Tuesday,84790,82280,74808,7395,838,968,1684,81300,"TERREMOTO DEJA MILES DE MUERTOS. DOLOR, DEVASTACIÃ“N, MIEDO, MUERTE, HERIDOS Y DESAPARECIDOS, ES EL PANORAMA QUE SE OBSERVA LUEGO",,,,,,,,,,,,
2/8/23,Wednesday,85549,83036,72392,10082,835,970,1683,82061,VIOLENCIA IMPARABLE CONTRA MUJERES. VAN 45 BRUTALMENTE ASESINADAS,,,,,,,,,,,,
2/9/23,Thursday,85708,83191,74581,8509,843,1016,1682,82167,ROBAN EL PIE A UN MUERTO. El c e m ent erio de Conc epciÃ³n Sacojito no estÃ¡ libr e d e vandali smo,,,,,,,,,,,,
2/10/23,Friday,85481,79859,71665,7936,744,976,1683,82078,,,,,,,,,,,,,
2/11/23,Saturday,84305,81777,73220,8218,844,978,1535,80948,"LE QUITAN LOS DEDOS POR OPONERSE A ASALTO. UN ALBAÃ‘IL NO QUISO ENTREGAR SUS PERTENENCIAS A LOS LADRONES, QUIENES LO MACHETEARON",,,,,,,,,,,,
2/12/23,Sunday,86580,84056,76847,7162,844,982,1327,83427,"IMPACTO MORTAL. CINCO PERSONAS QUE SE DIRIGÃAN A UN CUMPLEAÃ‘OS MURIERON CUANDO UN BUS LOS CHOCÃ“, SE EQUIVOCARON DE VÃA",,,,,,,,,,,,
2/13/23,Monday,92038,89207,80138,8908,844,1019,1676,88499,"DISCUSIÃ“N FATAL. REPARTIDOR DE COMIDA RAPIDA SUFRE UN BALAZO EN EL TORAX, EN UN CONFUSO SUCESO CUANDO RECIÃ‰N COMIENZA SU TURNO",,,,,,,,,,,,
2/14/23,Tuesday,84051,81531,72639,8769,844,971,1666,80570,AVIONETAZO. AERONAVE SE DESPLOMA,,,,,,,,,,,,
2/15/23,Wednesday,87671,85119,72951,11666,845,973,1666,84187,"ESCUELAS EN RUINAS. DETERIORO, CONSTRUCCIONES A MEDIAS, FALTA DE SERVICIOS Y CARENCIA DE TECHOS, SON ALGUNAS DE LAS CONDICIONES",,,,,,,,,,,,
2/16/23,Thursday,85153,82612,74295,8099,845,1014,1665,81629,NOVIO LE DISPARA DESPUÃ‰S DEL DÃA DEL CARIÃ‘O. At aques contr a mujeres no se detienen en ol a de violenci a. C u atro asesin a d,,,,,,,,,,,,
2/17/23,Friday,84580,79034,70419,8443,846,978,1674,81082,"GUARDIA ASESINA A COMPAÃ‘ERO MIENTRAS BEBÃAN. En el int erior d e garita y al calor de los tragos, ag ent e privado mata a otro d",,,,,,,,,,,,
2/18/23,Saturday,83623,81541,73806,7626,846,978,1542,80257,APAGAN LLAMAS Y ENCUENTRAN NIÃ‘O CALCINADO. CORTOCIRCUITO CAUSA INCENDIO EN VIVIENDA. BAJO LOS ESCOMBROS HALLAN EL CADÃVER DE DOU,,,,,,,,,,,,
2/19/23,Sunday,86926,84895,77274,7417,846,982,1334,83764,PROSTITUIAN A RECLUSAS. TRES GUARDIAS DEL SISTEMA PENITENCIARIO OBLIGABAN A PRESAS A TENER RELACIONES SEXUALES CON REOS DE PENAL,,,,,,,,,,,,
2/20/23,Monday,89913,87381,78885,8392,846,1021,1689,86357,"341 MIL ALUMNOS DEJARON DE ESTUDIAR EN LOS ÃšLTIMOS TRES AÃ‘OS. HOY COMIENZAN LAS CLASES EN EL SECTOR PÃšBLICO, Y DATOS REVELAN QUE",,,,,,,,,,,,
2/21/23,Tuesday,83153,80619,71471,9083,846,975,1684,79648,Â¡MILES A LAS AULAS! MayorÃ­a de alumnos vuelve a estudiar sin novedad,,,,,,,,,,,,
2/22/23,Wednesday,85724,83182,70680,11856,846,977,1682,82219,7 CASAS REDUCIDAS A CENIZAS.,,,,,,,,,,,,
2/23/23,Thursday,84057,81441,73318,7734,846,1025,1681,80505,ESTAFADOS EN LAS REDES SOCIALES. Desarticulan banda que defraudaba desde Facebook con la compra - venta de vehÃ­culos robados en,,,,,,,,,,,,
2/24/23,Friday,83743,78145,70857,7180,846,947,1679,80271,"MARERO SE DISFRAZA DE ENFERMERO PARA ASESINAR. SICARIO DE LA ""MS"" ES CAPTURADO EN HOSPITAL SAN JUAN DE DIOS CUANDO IBA A MATAR A",,,,,,,,,,,,
2/25/23,Saturday,83261,81167,72471,8452,846,949,1534,79932,"2023 INICIA CON MENOS ASESINATOS. EN COMPARACIÃ“N DE LOS ULTIMOS CINCO AÃ‘OS, ESTE TUVO UNA DISMINUCIÃ“N DE MUERTES VIOLENTAS, ALGU",,,,,,,,,,,,
2/26/23,Sunday,85316,83272,77931,5207,846,953,1319,82198,"MASACRE EN BOCA DEL MONTE. SEIS JÃ“VENES MUEREN AL SER ATACADOS A TIROS CUANDO CONVERSABAN EN UNA TIENDA, ENTRE ELLOS UN MENOR DE",,,,,,,,,,,,
2/27/23,Monday,88848,86297,81122,5175,846,978,1668,85356,MATA A SU HIJO A LEÃ‘AZOS. ISMAEL CHAMÃN BEBÃA CON CRISTIAN PERO DISCUTIERON Y LA PELEA ACABO EN TRAGEDIA.,,,,,,,,,,,,
2/28/23,Tuesday,82589,80055,77076,2979,846,945,1656,79142,"SE PASA DE TRAGOS Y MATA A SUS HERMANOS. ERWIN ARADIO POP ARTOLA, UNA DE LAS VÃCTIMAS, PARTICIPARÃA COMO CANDIDATO A LA ALCALDÃA",,,,,,,,,,,,
3/1/23,Wednesday,82823,80308,61914,17390,846,947,1654,79376,"VIOLABA A MENOR DE 15 AÃ‘OS. MADRE DE LA VÃCTIMA LO SORPRENDE COMETIENDO EL DELITO, AVISA A LA POLICIA Y LO CAPTURAN.",,,,,,,,,,,,
3/2/23,Thursday,83190,80697,73428,7103,846,978,1654,79712,"100 ACCIDENTES SEMANALES. EXCESO DE VELOCIDAD, IRRESPETAR SEMÃFOROS, DISTRAERSE CON EL CELULAR O MANEJAR EN ESTADO DE EBRIEDAD",,,,,,,,,,,,
3/3/23,Friday,83127,77723,71017,6621,846,947,1649,79685,"SIN RASTRO DE 75 MUJERES. DE 312 ALERTAS ACTIVADAS HASTA EL 25 DE FEBRERO, MUCHAS VICTIMAS SIGUEN SIN APARECER",,,,,,,,,,,,
3/4/23,Saturday,82123,80026,72912,6890,845,949,1499,78830,"ROBARON RIÃ‘Ã“N A PACIENTE. CUATRO MÃ‰DICOS FUERON CAPTURADOS, SEÃ‘ALADOS DE TRÃFICO DE Ã“RGANOS",,,,,,,,,,,,
3/5/23,Sunday,85042,83033,76709,6151,844,953,1325,81920,"BEBÃ‰ MUERE EN INCENDIO. CASA AGARRA FUEGO CUANDO NIÃ‘A DE 4 MESES DORMÃA, MIENTRAS SU MAMÃ LAVABA EN E",,,,,,,,,,,,
3/6/23,Monday,88438,85040,78322,6604,844,978,1635,84981,"NO PUDIERON LLEVARSE LA COCA. DETECTAN NARCOAVIONETA CON MÃS DE 800 PAQUETES DE DROGA, LA CUAL, AL PARECER, IBA A SER EMBARCADA",,,,,,,,,,,,
3/7/23,Tuesday,85425,82938,73841,9041,838,945,1630,82012,LUTO POR MUERTE DE MIGRANTES. LOS GUATEMALTECOS FALLECIDOS EN UN INCENDIO EN NUEVA YORK ERAN ORIGINARIOS DE CHIQUIMULA Y ESTABAN,,,,,,,,,,,,
3/8/23,Wednesday,82920,80314,70897,9053,837,947,1615,79521,SUEÃ‘OS HECHOS CENIZAS. NiÃ±o muere al i nce ndiarse su vivie nda,,,,,,,,,,,,
3/9/23,Thursday,84430,81985,73480,8233,837,978,1616,80999,"""NOS DEJAROSN LOS COYOTES"" MIGRANTES RESCATADOS NARRAN EL CALVARIO DE SU VIAJE Y CÃ“MO SOBREVIVIERON EN UN FURGÃ“N SIN COMIDA Y SI",,,,,,,,,,,,
3/10/23,Friday,82080,76734,69130,7449,835,947,1615,78683,"SIN PIEDAD. SALIÃ“ DE SU CASA Y YA NO REGRESÃ“. SU CUERPO FUE LOCALIZADO SIN VIDA, ATADO DE PIES Y MANOS Y CON LA CABEZA ENTRE BOL",,,,,,,,,,,,
3/11/23,Saturday,81239,79211,71749,7271,835,949,1486,77969,"""LA LLAMÃ‰ Y NO CONTESTABA"" LA MADRE DE KANDY LLEVABA 13 DÃAS BUSCÃNDOLA, PERO NO LA ENCONTRABA. LA MENOR SALIÃ“ JUNTO AL NOVIO, Y",,,,,,,,,,,,
3/12/23,Sunday,84156,82188,74744,7264,835,953,1318,81050,"VIAJE MORTAL. CINCO PERSONAS PIERDEN LA VIDA EN ACCIDENTE DE TRÃNSITO, CUANDO RETORNABAN DE LA PLAYA",,,,,,,,,,,,
3/13/23,Monday,88120,85661,77687,7751,835,978,1619,84688,INTENTARIO HUIR DE SUS ATACANTES. CUATRO AMIGOS QUE CONVERSABAN EN UNA ESQUINA FUERON BALEADOS. TRES MURIERON Y UNO RESULT Ã“ HER,,,,,,,,,,,,
3/14/23,Tuesday,82172,79731,71315,8324,836,945,1607,78784,73 MENORES DE EDAD ASESINADOS EN EL AÃ‘O. ESTADÃSTICAS DE MUERTE VIOLENTA REVELAN QUE AL MENOS 51 HAN SIDO ULTIMADOS CON ARMA DE,,,,,,,,,,,,
3/15/23,Wednesday,81181,78735,69449,8589,836,947,1608,77790,MASACRADOS EN SU CASA. Suegra acu sa a yerno de a s e sinar a su familia luego de di scu siÃ³n. Cuerpo s en sangrentado s quedan,,,,,,,,,,,,
3/16/23,Thursday,81952,79292,72266,6791,836,978,1606,78532,LOS ASESINA DESPUÃ‰S DE RECIBIR UN MENSAJE DIVINO. CAPTURAN A LEONARDO CAZ POR HACER ESC ÃNDALO EN LA CALLE Y CAMINO A LA CÃRCEL,,,,,,,,,,,,
3/17/23,Friday,80790,76578,69882,6520,836,947,1607,77400,LLUVIA DE BALAS DURANTE ENFRENTAMIENTO ENTRE NARCOS. ATAQUE ARMADO EN LA ALDEA MAMONAL DEJÃ“ DOS PERSONAS FALLECIDAS Y VARIAS HER,,,,,,,,,,,,
3/18/23,Saturday,80247,78223,72171,5941,835,949,1466,76997,"MUERE CAMINO A LA ESCUELA. CRISTOPHER, DE 10 AÃ‘OS, PIERDE LA VIDA CUANDO UN PICOP IMPACTA LA MOTO EN QUE VIAJABA JUNTO A SU PAPÃ",,,,,,,,,,,,
3/19/23,Sunday,82925,80936,74098,6598,835,953,1296,79841,"A CHICOTAZOS. POBLADORES ENARDECIDOS ATARON DE MANOS A DOS SUPUESTOS LADRONES, LOS GOLPEARON CON PALOS Y LAZOS, LES QUITARON LA",,,,,,,,,,,,
3/20/23,Monday,86692,84232,77496,6569,836,978,1606,83272,"Â¿REAPARECE EL CHUPACABRAS? Pobladores cul pan al misterioso animal de extraerle los Ã³rganos a una ternera, lo cual causÃ³ zozobra",,,,,,,,,,,,
3/21/23,Tuesday,80962,78412,70113,8271,836,945,1582,77599,"PAGA EXTORSIÃ“N, Y AÃšN ASÃ LO MATAN. TenÃ­a mÃ¡s de 20 aÃ±os de manejar taxi, y ayer le pasaron disparando desde una motocicleta",,,,,,,,,,,,
3/22/23,Wednesday,81790,79254,70233,8274,836,946,1580,78428,SE ESTRELLA CONTRA TRÃILER PARA EVITAR QUE LO MATEN. TAXISTA ACELERA E IMPACTA SU VEHÃCULO CUANDO PAREJA SACA PISTOLA Y LE ORDEN,,,,,,,,,,,,
3/23/23,Thursday,81466,78902,71062,7456,833,977,1580,78076,HIERE A NIÃ‘O Y LO VAPULEAN. VECINOS LE DAN LECCIÃ“N A GUARDIA QUE DISPARA CONTRA MENOR,,,,,,,,,,,,
3/24/23,Friday,81010,76915,69794,7025,762,946,1577,77725,"TORTURABAN ANIMALES. DESCUIDADOS, SIN ALIMENTO Y USADOS PARA OBTENER GANANCIAS, RESCATAN A 24 PERROS Y 4 GATOS DE LA CRUELDAD EN",,,,,,,,,,,,
3/25/23,Saturday,80277,78354,71738,6400,762,948,1445,77122,LE PEGA CON OLLA PRESIÃ“N.,,,,,,,,,,,,
3/26/23,Sunday,84509,82605,74542,7858,762,952,1277,81518,"ASESINAN A PASTOR EVANGÃ‰LICO. REGRESABA A SU CASA, DESPUÃ‰S DE UN SERVICIO, CUANDO FUE ATACADO JUNTO A SU HERMANA Y SU HERMANO ME",,,,,,,,,,,,
3/27/23,Monday,86146,83794,77190,6459,762,977,1458,82949,"ASESINA A SU HERMANO. JOSÃ‰ ALDAIR Y AXEL JOSUE DISCUTIERON POR UNA CAMA, EL AUTOR DEL HECHO SE ENTREGA A LA JUSTICIA",,,,,,,,,,,,
3/28/23,Tuesday,82558,80198,71847,7434,762,946,1454,79396,NOCHE DORADA. GUATEMALA GOLEA A GUAYANA Y CONSIGUE EL BOLETO A LA COPA ORO 2023 Y EL ASCENSO A LA LIGA A DE NACIONES DE LA CONCA,,,,,,,,,,,,
3/29/23,Wednesday,82850,80393,74706,5687,762,948,1465,79675,"DUELO NACIONAL POR MUERTE DE MIGRANTES GUATEMALTECOS. VORAZ INCENDIO EN ALBERGUE DE CIUDAD JUÃREZ, MÃ‰XICO, ARREBATA LA VIDA DE 3",,,,,,,,,,,,
3/30/23,Thursday,81884,79505,77421,2084,763,979,1459,78683,FAMILIAS LLORAN A MIGRANTES Y PIDEN JUSTICIA. MÃ‰XICO CONFIRMA QUE HAY 20 CHAPINES ENTRE 38 FALLECIDOS DURANTE INCENDIO EN ALBERG,,,,,,,,,,,,
3/31/23,Friday,84823,81033,80082,951,763,948,1475,81637,"CAPTURAN A 5 POR MUERTE DE MIGRANTES. SINDICADOS SON FUNCIONARIOS DE MIGRACIÃ“N, POLICÃAS pri vados Y quien h a brÃ­a INICIado EL",,,,,,,,,,,,
4/1/23,Saturday,79962,78053,57429,19476,763,950,1401,76848,ACRIBILLADA DENTRO DE MICROBUS. UNA MUJER QUE SE DIRIGÃA AL MERCADO FUE ASESINADA POR MALHECHORES QUE SE HICIERON PASAR COMO PAS,,,,,,,,,,,,
4/2/23,Sunday,81964,80098,74081,5939,763,954,1263,78984,UNIDOS DESPUÃ‰S DE LA TRAGEDIA. FAMILIARES DE 10 MIGRANTES VÃCTIMAS DEL INCENDIO SE TRASLADAN A CIUDAD JUÃREZ PARA APOYARLOS EN S,,,,,,,,,,,,
5/1/23,Monday,81314,79055,56589,20580,702,979,1288,78345,"ROBAN MÃS DE Q.1 MILLÃ“N Y ASESINAN DOS GUARDIAS. HOMBRES CON DISFRACES, A PLENA LUZ DEL DÃA ASALTAN Y ACRIBILLAN A AGENTES DE UN",,,,,,,,,,,,
4/4/23,Tuesday,78874,76559,70835,5335,763,946,1438,75727,"LE PRENDEN FUEGO. COMERCIANTE FUE TORTURADO, ROCIADO CON GASOLINA Y QUEMADO EN UN PICOP",,,,,,,,,,,,
4/5/23,Wednesday,77081,74578,69547,4623,762,948,1427,73944,AZOTADOS. Hombres sufren castigo maya por entrar a robar a las casas,,,,,,,,,,,,
4/6/23,Thursday,68952,65268,59897,5347,762,979,1255,65956,PERROS DEVORAN A MUJER. LOS ANIMALES MERODEABAN EL CADÃVER CUANDO FUE HALLADO POR UN VECINO,,,,,,,,,,,,
4/7/23,Friday,,,,,,,,,,,,,,,,,,,,,
4/8/23,Saturday,,,,,,,,,,,,,,,,,,,,,
4/9/23,Sunday,72854,71068,63112,7707,762,949,1098,70045,"DEVOTO FALLECE. SUFRE PARO CUANDO CARGABA. FUE LLEVADO AL HOSPITAL GENERAL, PERO NO PUDO SER REANIMADO",,,,,,,,,,,,
4/10/23,Monday,85697,83376,77540,5784,762,974,1451,82510,"TRÃGICO RETORNO. Cuatro personas mueren cuando bus se queda sin frenos y cae en barranco, en el Ãºltimo dÃ­a de Semana Santa",,,,,,,,,,,,
4/11/23,Tuesday,80088,77647,71322,6318,725,946,1463,76954,"MATA A SUS HIJOS Y LUEGO SE QUITA LA VIDA. PADRE ASFIXIÃ“ A TRES MENORES DE 1, 3 Y 4 AÃ‘OS, Y AL NOTAR LA PRESENCIA DE POLICÃAS DE",,,,,,,,,,,,
4/12/23,Wednesday,80261,77951,70243,6592,699,948,1465,77149,"""NO SÃ‰ QUÃ‰ DEMONIO LO ATACÃ“"" Madre narra entre lÃ¡grimas el Ãºltimo momento que vio con vida a sus tres hijos asesinados por su es",,,,,,,,,,,,
4/13/23,Thursday,80706,78354,72034,6108,702,979,1464,77561,"DRAMÃTICA Y MULTITUDINARIA DESPEDIDA. CUATRO DEPARTAMENTOS SE LLENARON DE LLANTO, DOLOR Y GRITOS DURANTE EL ENTIERRO DE 17 DE LO",,,,,,,,,,,,
4/14/23,Friday,80748,77328,69890,7221,699,948,1466,77635,"MATAN AL PROFE. MIENTRAS ESPERABA A SU CITA PARA ALMORZAR, DOS HOMBRES INTENTARON ROBARLE LA MOTO",,,,,,,,,,,,
4/15/23,Saturday,79383,77506,71548,5859,699,950,1391,76343,VAPULEADOS HASTA CONFESAR. COMUNITARIOS PERSIGUEN Y GOLPEAN A TRES HOMBRES QUE DESCARGABAN UN CAMIÃ“N ROBADO,,,,,,,,,,,,
4/16/23,Sunday,82429,80646,74834,5421,699,954,1253,79523,ASESINADO EN SU HAMACA. MACHETEAN A UN AGRICULTOR CUANDO DESCANSABA EN EL CORREDOR DE SU VIVIENDA,,,,,,,,,,,,
4/17/23,Monday,85641,83377,77697,5583,699,979,1472,82491,PASA DEBAJO DE PLATAFORMA. TRES FALLECEN Y UNO QUEDA HERIDO CUANDO VEHÃCULO TERMINA REBANADO POR TRÃILER,,,,,,,,,,,,
4/18/23,Tuesday,79365,77132,70261,6840,697,946,1471,76251,"18 AÃ‘OS DE CÃRCEL PARA PASTOR. APROVECHÃ“ SU CARGO EN IGLESIA EVANGÃ‰LICA, PARA ABUSAR SEXUALMENTE DE UNA NIÃ‘A",,,,,,,,,,,,
4/19/23,Wednesday,80204,77697,69206,8052,696,948,1469,77091,"PONE BOMBA PORQUE LO EXPULSAN DE ESCUELA. MENOR DE EDAD APODADO â€œMACGYBERâ€, USANDO MÃSCARA Y SOMBRERO, HACE ESTALLAR EXPLOSIVO",,,,,,,,,,,,
4/20/23,Thursday,80494,78194,71870,5930,697,979,1468,77350,BALEAN A PANADERO. ASESINO HACE PEDIDO Y APROVECHA PARA DISPARAR CONTRA SU VÃCTIMA,,,,,,,,,,,,
4/21/23,Friday,79513,75678,67916,7515,696,948,1467,76402,DEMOLERÃN PUENTE. EL VILLALOBOS 1 ESTÃ DAÃ‘ADO,,,,,,,,,,,,
4/22/23,Saturday,78844,76946,69669,7127,699,950,1383,75812,"POR HAMBRE COMEN PASTELITOS QUE TENÃAN VENENO. VENDEDOR PUSO QUÃMICO PARA MATAR PERROS, EN COMIDA QUE DEJÃ“ TIRADA EN LA CALLE, Y",,,,,,,,,,,,
4/23/23,Sunday,81990,80173,73220,6829,699,954,1246,79091,ACRIBILLAN A TRABAJADOR. LE DISPARARON 34 VECES,,,,,,,,,,,,
4/24/23,Monday,84500,82232,75663,6531,699,979,1465,81357,"FAMILIA BAJO ATAQUE. LO MATAN A BALAZOS CUANDO VOLVÃA DEL ENTIERRO DE SU SOBRINO, ACRIBILLADO UN DÃA ANTES",,,,,,,,,,,,
4/25/23,Tuesday,79517,77197,69939,7085,699,948,1464,76406,"TORTURAN A NIÃ‘O POR ENTRAR A TERRENO. LEÃ‘ADORES HALLAN EL CADÃVER SUMERGIDO EN UNA POZA, AMARRADO DE PIES Y MANOS",,,,,,,,,,,,
4/26/23,Wednesday,79498,77102,71985,5117,699,950,1461,76388,CASI MUEREN AL CAERLES TECHO DE AULA. CUATRO NIÃ‘AS DE 5 AÃ‘OS LUCHAN POR SU VIDA AL QUEDAR CON FRACTURAS CRANEALES,,,,,,,,,,,,
4/27/23,Thursday,80571,78105,66568,10734,700,981,1458,77432,POLICÃA LO RESCATA DE MORIR VAPULEADO. Vecinos sorprendieron a un hombre cuando escapaba con un carro robado,,,,,,,,,,,,
4/28/23,Friday,99545,95683,83094,12581,703,948,1455,96439,NUESTRA ENCUESTA 2023-. LECTORES DE NUESTRO DIARIO INDICAN SU PREFERENCIA ENTRE LOS CANDIDATOS PRESIDENCIALES,,,,,,,,,,,,
4/29/23,Saturday,80831,78869,71972,6897,702,950,1361,77818,"DRAMA Y DESOLACIÃ“N BAJO LA MONTAÃ‘A. LUEGO DE CINCO DÃAS DE OCURRIDO UN DESLIZAMIENTO EN CASILLAS, LAS FAMILIAS BUSCAN ENTRE LOS",,,,,,,,,,,,
4/30/23,Sunday,84138,82342,76631,5711,702,954,1221,81261,MUERE SEGUNDO NIÃ‘O VÃCTIMA DE DERRUMBE. Jedrian pierde la vida cinco dÃ­as despuÃ©s de su hermano Ian,,,,,,,,,,,,
5/1/23,Monday,81679,79413,69041,10332,702,946,1456,78575,"CALZADA ROOSEVELT BAJO FUEGO. TUCTUQUERO, POLICÃA Y PRESUNTO SICARIO RESULTAN HERIDOS EN TIROTEO",,,,,,,,,,,,
5/2/23,Tuesday,85688,83364,78494,4712,763,979,1452,82494,HABÃA DEJADO DE TRABAJAR Y AÃšN ASÃ LO MATAN. Pandilleros acribillan a taxista que no tenÃ­a para pagar la â€œcuota,,,,,,,,,,,,
5/3/23,Wednesday,81180,78915,68878,9099,701,951,1457,78071,"BALACERA FRENTE A ESCUELA. A POCOS METROS DEL INGRESO, UNA MUJER ES ASESINADA A BALAZOS, MIENTRAS OTRAS SEIS QUEDAN HERIDAS",,,,,,,,,,,,
5/4/23,Thursday,81021,78744,71106,7255,699,979,1460,77883,,,,,,,,,,,,,
5/5/23,Friday,80113,76173,68227,7403,699,948,1453,77013,"REGRESA LA FURIA DEL VOLCÃN DE FUEGO. AUTORIDADES EVACUAN CIENTOS DE PERSONAS, ANTE EL DESCENSO DE LAVA, RETUMBOS Y CAÃDA DE CEN",,,,,,,,,,,,
5/6/23,Saturday,79075,77036,70022,6857,698,953,1363,76061,MASACRE POR TERRENOS. UN PROBLEMA DE TIERRAS TERMINÃ“ CON LA MUERTE DE CUATRO HOMBRES Y LA CAPTURA DE LOS PRESUNTOS SICARIOS,,,,,,,,,,,,
